x,y
0.0,6.025980358674951
0.10101010101010101,5.758369227951914
0.20202020202020202,6.289899506906314
0.30303030303030304,5.79536582949625
0.40404040404040403,5.379070771237508
0.5050505050505051,4.745761707178199
0.6060606060606061,7.0432184790123635
0.7070707070707071,7.420922168125842
0.8080808080808081,5.956994224619832
0.9090909090909091,7.57445186119757
1.0101010101010102,9.883833191755414
1.1111111111111112,7.318143222081898
1.2121212121212122,7.697295037528742
1.3131313131313131,8.009081141398818
1.4141414141414141,8.162735378532545
1.5151515151515151,7.998889223662064
1.6161616161616161,8.357861790610723
1.7171717171717171,9.107374661735696
1.8181818181818181,7.510304223561294
1.9191919191919191,10.096937985534636
2.0202020202020203,9.102629407265317
2.121212121212121,9.899616137795071
2.2222222222222223,10.332062595676614
2.323232323232323,10.602737334535101
2.4242424242424243,7.63872886471632
2.525252525252525,9.514116693915641
2.6262626262626263,11.070509784332774
2.727272727272727,9.65109998703171
2.8282828282828283,11.685779346889024
2.929292929292929,13.806837689221087
3.0303030303030303,10.722683258028209
3.131313131313131,10.270013630918971
3.2323232323232323,9.934855492722043
3.3333333333333335,11.046754006802193
3.4343434343434343,13.524517301178454
3.5353535353535355,12.642164910639142
3.6363636363636362,12.103762568429449
3.7373737373737375,13.460715100562668
3.8383838383838382,10.633917056536454
3.9393939393939394,12.021430071758349
4.040404040404041,15.167400611552178
4.141414141414141,14.256438603752363
4.242424242424242,15.440871689930107
4.343434343434343,13.670222071795854
4.444444444444445,13.642106609209364
4.545454545454545,15.909356311773298
4.646464646464646,13.69713295679722
4.747474747474747,15.604839802045033
4.848484848484849,13.046342284277168
4.94949494949495,14.740189271755861
5.05050505050505,14.858997914649017
5.151515151515151,14.846291940325461
5.252525252525253,16.23980806355766
5.353535353535354,17.63590741018067
5.454545454545454,16.451396100859803
5.555555555555555,15.743648509938323
5.656565656565657,16.827605849773164
5.757575757575758,16.47264904485599
5.858585858585858,15.810371321654863
5.959595959595959,17.70307190376435
6.0606060606060606,17.394793264915226
6.161616161616162,18.099697606821465
6.262626262626262,17.183235969531243
6.363636363636363,18.08913920284577
6.4646464646464645,18.645745252728037
6.565656565656566,17.10873669252965
6.666666666666667,17.230719982860606
6.767676767676767,21.176849285360298
6.8686868686868685,17.64866616213256
6.96969696969697,20.335862934755866
7.070707070707071,17.59550890252298
7.171717171717171,19.54815910245324
7.2727272727272725,18.93798976886589
7.373737373737374,19.170386027271203
7.474747474747475,20.279034157421034
7.575757575757575,20.57475922237908
7.6767676767676765,20.020565194681136
7.777777777777778,20.47279513089666
7.878787878787879,20.227101077926555
7.979797979797979,19.34707333064562
8.080808080808081,20.466769057213973
8.181818181818182,20.779325139010894
8.282828282828282,21.612742921691147
8.383838383838384,21.723466321322267
8.484848484848484,22.46256823424665
8.585858585858587,22.283818364290134
8.686868686868687,22.47658599680273
8.787878787878787,21.651974763983986
8.88888888888889,24.41350569976455
8.98989898989899,25.485128712338188
9.09090909090909,25.12533421982125
9.191919191919192,24.344629049642776
9.292929292929292,22.916872763029684
9.393939393939394,23.895845822711255
9.494949494949495,24.666979400369797
9.595959595959595,22.940049491420968
9.696969696969697,22.25220877670213
9.797979797979798,23.25614071681026
9.8989898989899,26.726638461209806
10.0,24.00269365980584
